,cell,long,lat,order,hole,piece,group,Mean_veg
4982,119282,-41.052138343594,-18.3913919905201,5,FALSE,1,119282.1,0.249385074626866
4983,119282,-40.7800588490578,-18.5332775896443,6,FALSE,1,119282.1,0.249385074626866
4984,119282,-40.7441587824635,-18.8224288775451,7,FALSE,1,119282.1,0.249385074626866
4985,119283,-40.0351104804259,-18.3790281581696,1,FALSE,1,119283.1,0.259152307692308
4986,119283,-40.2710521542229,-18.5269545600161,2,FALSE,1,119283.1,0.259152307692308
4987,119283,-40.5437746722214,-18.3856949919072,3,FALSE,1,119283.1,0.259152307692308
4988,119283,-40.5801057718928,-18.0965417392206,4,FALSE,1,119283.1,0.259152307692308
4989,119283,-40.3446929590777,-17.9489065590332,5,FALSE,1,119283.1,0.259152307692308
4990,119283,-40.0724214595267,-18.090132925294,6,FALSE,1,119283.1,0.259152307692308
4991,119283,-40.0351104804259,-18.3790281581696,7,FALSE,1,119283.1,0.259152307692308
4992,119284,-39.3297347246726,-17.9345598851145,1,FALSE,1,119284.1,0.343548148148148
4993,119284,-39.5644515709005,-18.0828251690192,2,FALSE,1,119284.1,0.343548148148148
4994,119284,-39.8373526690576,-17.942164558626,3,FALSE,1,119284.1,0.343548148148148
4995,119284,-39.8750743790449,-17.6532433208351,4,FALSE,1,119284.1,0.343548148148148
4996,119284,-39.6408685824839,-17.505226139423,5,FALSE,1,119284.1,0.343548148148148
4997,119284,-39.3684311556426,-17.6458808727292,6,FALSE,1,119284.1,0.343548148148148
4998,119284,-39.3297347246726,-17.9345598851145,7,FALSE,1,119284.1,0.343548148148148
4999,119324,-71.5144494597767,-34.0861295895878,1,FALSE,1,119324.1,0.251617931034483
5000,119324,-71.8755629584734,-34.1631995082165,2,FALSE,1,119324.1,0.251617931034483
5001,119324,-72.0646345997352,-33.9696234493218,3,FALSE,1,119324.1,0.251617931034483
5002,119324,-71.8913256956795,-33.7002145542809,4,FALSE,1,119324.1,0.251617931034483
5003,119324,-71.5304623392966,-33.6232663418709,5,FALSE,1,119324.1,0.251617931034483
5004,119324,-71.3426987612756,-33.8155980237998,6,FALSE,1,119324.1,0.251617931034483
5005,119324,-71.5144494597767,-34.0861295895878,7,FALSE,1,119324.1,0.251617931034483
5006,119325,-70.4330762210753,-33.8478290051985,1,FALSE,1,119325.1,0.263975524475524
5007,119325,-70.7932315611001,-33.9284344133483,2,FALSE,1,119325.1,0.263975524475524
5008,119325,-70.982179228411,-33.7368202888072,3,FALSE,1,119325.1,0.263975524475524
5009,119325,-70.897149438199,-33.4480315789588,4,FALSE,1,119325.1,0.263975524475524
5010,119325,-70.6245479705176,-33.3502762134642,5,FALSE,1,119325.1,0.263975524475524
5011,119325,-70.3496863376438,-33.5583477047356,6,FALSE,1,119325.1,0.263975524475524
5012,119325,-70.4330762210753,-33.8478290051985,7,FALSE,1,119325.1,0.263975524475524
5013,119326,-69.5297938812194,-33.5655532282656,1,FALSE,1,119326.1,0.00556521739130435
5014,119326,-69.8014404878968,-33.6661234654453,2,FALSE,1,119326.1,0.00556521739130435
5015,119326,-70.0775539625881,-33.4591834181065,3,FALSE,1,119326.1,0.00556521739130435
5016,119326,-70.0796921815664,-33.1528620465817,4,FALSE,1,119326.1,0.00556521739130435
5017,119326,-69.8074482186619,-33.0532067046093,5,FALSE,1,119326.1,0.00556521739130435
5018,119326,-69.5336222495484,-33.2589642240798,6,FALSE,1,119326.1,0.00556521739130435
5019,119326,-69.5297938812194,-33.5655532282656,7,FALSE,1,119326.1,0.00556521739130435
5020,119327,-68.7154996020617,-33.2600907118867,1,FALSE,1,119327.1,0.0900206896551724
5021,119327,-68.9868181615628,-33.3625350448065,2,FALSE,1,119327.1,0.0900206896551724
5022,119327,-69.2618333620229,-33.1579128511399,3,FALSE,1,119327.1,0.0900206896551724
5023,119327,-69.2633537520191,-32.8520085998217,4,FALSE,1,119327.1,0.0900206896551724
5024,119327,-68.9915133640686,-32.7504696540212,5,FALSE,1,119327.1,0.0900206896551724
5025,119327,-68.7186353568938,-32.953935847888,6,FALSE,1,119327.1,0.0900206896551724
5026,119327,-68.7154996020617,-33.2600907118867,7,FALSE,1,119327.1,0.0900206896551724
5027,119328,-67.9022836370341,-32.949039743087,1,FALSE,1,119328.1,0.128180689655172
5028,119328,-68.1732271795802,-33.053341066727,2,FALSE,1,119328.1,0.128180689655172
5029,119328,-68.4472364516593,-32.8510141181851,3,FALSE,1,119328.1,0.128180689655172
5030,119328,-68.4482712545164,-32.5455219626812,4,FALSE,1,119328.1,0.128180689655172
5031,119328,-68.1768793951624,-32.4421173890877,5,FALSE,1,119328.1,0.128180689655172
5032,119328,-67.9048640582986,-32.6433144094784,6,FALSE,1,119328.1,0.128180689655172
5033,119328,-67.9022836370341,-32.949039743087,7,FALSE,1,119328.1,0.128180689655172
5034,119329,-67.0902847574295,-32.6324550059081,1,FALSE,1,119329.1,0.105233103448276
5035,119329,-67.3608073879938,-32.7385945319864,2,FALSE,1,119329.1,0.105233103448276
5036,119329,-67.6339005332585,-32.5385406946692,3,FALSE,1,119329.1,0.105233103448276
5037,119329,-67.6345783962457,-32.2334576564959,4,FALSE,1,119329.1,0.105233103448276
5038,119329,-67.3636788553636,-32.1282070210552,5,FALSE,1,119329.1,0.105233103448276
5039,119329,-67.0924434125996,-32.3271566560902,6,FALSE,1,119329.1,0.105233103448276
5040,119329,-67.0902847574295,-32.6324550059081,7,FALSE,1,119329.1,0.105233103448276
5041,119330,-66.2796384103891,-32.31039620953,1,FALSE,1,119330.1,0.23866875
5042,119330,-66.5496953581787,-32.418353479187,2,FALSE,1,119330.1,0.23866875
5043,119330,-66.8219595205243,-32.2205509568495,3,FALSE,1,119330.1,0.23866875
5044,119330,-66.8224053491574,-31.9158759565898,4,FALSE,1,119330.1,0.23866875
5045,119330,-66.552040709871,-31.8088003987736,5,FALSE,1,119330.1,0.23866875
5046,119330,-66.2815049982522,-32.0055242065407,6,FALSE,1,119330.1,0.23866875
5047,119330,-66.2796384103891,-32.31039620953,7,FALSE,1,119330.1,0.23866875
5048,119331,-65.470476578913,-31.982928043757,1,FALSE,1,119331.1,0.223796478873239
5049,119331,-65.7400242426134,-32.092680943466,2,FALSE,1,119331.1,0.223796478873239
5050,119331,-66.0115438027479,-31.89710813641,3,FALSE,1,119331.1,0.223796478873239
5051,119331,-66.0118786253056,-31.5928418402517,4,FALSE,1,119331.1,0.223796478873239
5052,119331,-65.7420902253074,-31.4839640538161,5,FALSE,1,119331.1,0.223796478873239
5053,119331,-65.4721767855321,-31.6784834997472,6,FALSE,1,119331.1,0.223796478873239
5054,119331,-65.470476578913,-31.982928043757,7,FALSE,1,119331.1,0.223796478873239
5055,119332,-64.6629276547291,-31.6501201249123,1,FALSE,1,119332.1,0.213451748251748
5056,119332,-64.9319236434408,-31.7616449055712,2,FALSE,1,119332.1,0.213451748251748
5057,119332,-65.2027801213171,-31.5682802659713,3,FALSE,1,119332.1,0.213451748251748
5058,119332,-65.2031209651456,-31.2644249261992,4,FALSE,1,119332.1,0.213451748251748
5059,119332,-64.9339488623586,-31.1537691371461,5,FALSE,1,119332.1,0.213451748251748
5060,119332,-64.664583021708,-31.3461057342681,6,FALSE,1,119332.1,0.213451748251748
5061,119332,-64.6629276547291,-31.6501201249123,7,FALSE,1,119332.1,0.213451748251748
5062,119333,-63.8571163241872,-31.3120469322942,1,FALSE,1,119333.1,0.213156643356643
5063,119333,-64.1255194940065,-31.4253182314453,2,FALSE,1,119333.1,0.213156643356643
5064,119333,-64.3957914592379,-31.234140115677,3,FALSE,1,119333.1,0.213156643356643
5065,119333,-64.3962512388691,-30.9306994057199,4,FALSE,1,119333.1,0.213156643356643
5066,119333,-64.1277341814578,-30.8182913475317,5,FALSE,1,119333.1,0.213156643356643
5067,119333,-63.8588441292798,-31.0084667990451,6,FALSE,1,119333.1,0.213156643356643
5068,119333,-63.8571163241872,-31.3120469322942,7,FALSE,1,119333.1,0.213156643356643
5069,119334,-63.0531634672688,-30.9687877353763,1,FALSE,1,119334.1,0.171044755244755
5070,119334,-63.3209339534917,-31.0837786024886,2,FALSE,1,119334.1,0.171044755244755
5071,119334,-63.5906969437369,-30.894765121048,3,FALSE,1,119334.1,0.171044755244755
5072,119334,-63.5913843607818,-30.591743965705,4,FALSE,1,119334.1,0.171044755244755
5073,119334,-63.3235597615028,-30.4776108519264,5,FALSE,1,119334.1,0.171044755244755
5074,119334,-63.055076617308,-30.6656471955548,6,FALSE,1,119334.1,0.171044755244755
5075,119334,-63.0531634672688,-30.9687877353763,7,FALSE,1,119334.1,0.171044755244755
5076,119335,-62.2511860697307,-30.620426511961,1,FALSE,1,119335.1,NA
5077,119335,-62.5182853146804,-30.7371084367037,2,FALSE,1,119335.1,NA
5078,119335,-62.7876117619473,-30.5502373023208,3,FALSE,1,119335.1,NA
5079,119335,-62.7886312166665,-30.2476417038086,4,FALSE,1,119335.1,NA
5080,119335,-62.5215351315203,-30.1318121980615,5,FALSE,1,119335.1,NA
5081,119335,-62.2533930057868,-30.3177319516005,6,FALSE,1,119335.1,NA
5082,119335,-62.2511860697307,-30.620426511961,7,FALSE,1,119335.1,NA
5083,119336,-61.4512971483298,-30.2670518575228,1,FALSE,1,119336.1,0.332219858156028
5084,119336,-61.7176879248345,-30.3853948009473,2,FALSE,1,119336.1,0.332219858156028
5085,119336,-61.9866470896084,-30.2006431755085,3,FALSE,1,119336.1,0.332219858156028
5086,119336,-61.9880986040026,-29.8984800359921,4,FALSE,1,119336.1,0.332219858156028
5087,119336,-61.7217657151345,-29.7809842195111,5,FALSE,1,119336.1,0.332219858156028
5088,119336,-61.4539017629495,-29.9648105270001,6,FALSE,1,119336.1,0.332219858156028
5089,119336,-61.4512971483298,-30.2670518575228,7,FALSE,1,119336.1,0.332219858156028
5090,119337,-60.6536056890123,-29.9087568860034,1,FALSE,1,119337.1,0.28298275862069
5091,119337,-60.9192521195782,-30.0287293145442,2,FALSE,1,119337.1,0.28298275862069
5092,119337,-61.1879100326451,-29.8460736554474,3,FALSE,1,119337.1,0.28298275862069
5093,119337,-61.1898891848574,-29.5443505967257,4,FALSE,1,119337.1,0.28298275862069
5094,119337,-60.9243527876286,-29.42521993351,5,FALSE,1,119337.1,0.28298275862069
5095,119337,-60.6567072553296,-29.6069767114451,6,FALSE,1,119337.1,0.28298275862069
5096,119337,-60.6536056890123,-29.9087568860034,7,FALSE,1,119337.1,0.28298275862069
5097,119338,-59.8582165978828,-29.5456391223431,1,FALSE,1,119338.1,0.313902083333333
5098,119338,-60.1230841696317,-29.6672080445407,2,FALSE,1,119338.1,0.313902083333333
5099,119338,-60.3915035814323,-29.4866239511115,3,FALSE,1,119338.1,0.313902083333333
5100,119338,-60.3941014512013,-29.1853491321401,4,FALSE,1,119338.1,0.313902083333333
5101,119338,-60.1293934453387,-29.0646164318243,5,FALSE,1,119338.1,0.313902083333333
5102,119338,-59.8619097103433,-29.2443285148272,6,FALSE,1,119338.1,0.313902083333333
5103,119338,-59.8582165978828,-29.5456391223431,7,FALSE,1,119338.1,0.313902083333333
5104,119339,-59.0652306647124,-29.1778003870563,1,FALSE,1,119339.1,0.323183333333333
5105,119339,-59.3292862401695,-29.3009313928959,2,FALSE,1,119339.1,0.323183333333333
5106,119339,-59.597526577489,-29.122393453497,3,FALSE,1,119339.1,0.323183333333333
5107,119339,-59.6008297023502,-28.8215753864366,4,FALSE,1,119339.1,0.323183333333333
5108,119339,-59.3369805870629,-28.6992747649843,5,FALSE,1,119339.1,0.323183333333333
5109,119339,-59.0696051911042,-28.8769680503459,6,FALSE,1,119339.1,0.323183333333333
5110,119339,-59.0652306647124,-29.1778003870563,7,FALSE,1,119339.1,0.323183333333333
5111,119340,-58.274744538689,-28.8053466731776,1,FALSE,1,119340.1,0.311211267605634
5112,119340,-58.5379563625266,-28.9300039759338,2,FALSE,1,119340.1,0.311211267605634
5113,119340,-58.8060736922965,-28.753485616396,3,FALSE,1,119340.1,0.311211267605634
5114,119340,-58.8101640341849,-28.4531329818779,4,FALSE,1,119340.1,0.311211267605634
5115,119340,-58.547202907121,-28.3292998202089,5,FALSE,1,119340.1,0.311211267605634
5116,119340,-58.2798855831266,-28.5050014107277,6,FALSE,1,119340.1,0.311211267605634
5117,119340,-58.274744538689,-28.8053466731776,7,FALSE,1,119340.1,0.311211267605634
5118,119341,-57.4868507160598,-28.4283880159257,1,FALSE,1,119341.1,0.302530281690141
5119,119341,-57.7491884179182,-28.554534496395,2,FALSE,1,119341.1,0.302530281690141
5120,119341,-58.0172354178818,-28.3800078303963,3,FALSE,1,119341.1,0.302530281690141
5121,119341,-58.0221903397554,-28.0801292926919,4,FALSE,1,119341.1,0.302530281690141
5122,119341,-57.7601448996597,-27.9548001933582,5,FALSE,1,119341.1,0.302530281690141
5123,119341,-57.4928385925334,-28.1285385379025,6,FALSE,1,119341.1,0.302530281690141
5124,119341,-57.4868507160598,-28.4283880159257,7,FALSE,1,119341.1,0.302530281690141
5125,119342,-56.701637539273,-28.0470383554478,1,FALSE,1,119342.1,0.285171328671329
5126,119342,-56.9630721327954,-28.1746356084461,2,FALSE,1,119342.1,0.285171328671329
5127,119342,-57.2310980687664,-28.0020712904553,3,FALSE,1,119342.1,0.285171328671329
5128,119342,-57.2369903208368,-27.7026753132378,4,FALSE,1,119342.1,0.285171328671329
5129,119342,-56.9758868737569,-27.5758880552637,5,FALSE,1,119342.1,0.285171328671329
5130,119342,-56.7085477553387,-27.7476930864959,6,FALSE,1,119342.1,0.285171328671329
5131,119342,-56.701637539273,-28.0470383554478,7,FALSE,1,119342.1,0.285171328671329
5132,119343,-55.9191892071821,-27.6614153930242,1,FALSE,1,119343.1,0.341124647887324
5133,119343,-56.1796930854124,-27.7904237760214,2,FALSE,1,119343.1,0.341124647887324
5134,119343,-56.4477437948382,-27.6197908574129,3,FALSE,1,119343.1,0.341124647887324
5135,119343,-56.4546415099691,-27.3208855207863,4,FALSE,1,119343.1,0.341124647887324
5136,119343,-56.1945049788456,-27.1926790127954,5,FALSE,1,119343.1,0.341124647887324
5137,119343,-55.9270924573389,-27.3625822815077,6,FALSE,1,119343.1,0.341124647887324
5138,119343,-55.9191892071821,-27.6614153930242,7,FALSE,1,119343.1,0.341124647887324
5139,119344,-55.139585795839,-27.2716404411246,1,FALSE,1,119344.1,0.392280985915493
5140,119344,-55.3991327231446,-27.4020191248842,2,FALSE,1,119344.1,0.392280985915493
5141,119344,-55.6672506046713,-27.2332849138168,3,FALSE,1,119344.1,0.392280985915493
5142,119344,-55.6752173024814,-26.9348777332798,4,FALSE,1,119344.1,0.392280985915493
5143,119344,-55.4160712399519,-26.8052919650292,5,FALSE,1,119344.1,0.392280985915493
5144,119344,-55.1485479641181,-26.973326770559,6,FALSE,1,119344.1,0.392280985915493
5145,119344,-55.139585795839,-27.2716404411246,7,FALSE,1,119344.1,0.392280985915493
5146,119345,-54.3629032893733,-26.8778382677222,1,FALSE,1,119345.1,0.410558041958042
5147,119345,-54.6214683900637,-27.0095452888089,2,FALSE,1,119345.1,0.410558041958042
5148,119345,-54.8896923987862,-26.8426752144449,3,FALSE,1,119345.1,0.410558041958042
5149,119345,-54.8987869979771,-26.5447729624415,4,FALSE,1,119345.1,0.410558041958042
5150,119345,-54.6406536022134,-26.41384895489,5,FALSE,1,119345.1,0.410558041958042
5151,119345,-54.3729854606415,-26.5800504710963,6,FALSE,1,119345.1,0.410558041958042
5152,119345,-54.3629032893733,-26.8778382677222,7,FALSE,1,119345.1,0.410558041958042
5153,119346,-53.589213620425,-26.4801369352806,1,FALSE,1,119346.1,0.383694244604317
5154,119346,-53.8467733642467,-26.6131292502977,2,FALSE,1,119346.1,0.383694244604317
5155,119346,-54.1151390123193,-26.4480867319165,3,FALSE,1,119346.1,0.383694244604317
5156,119346,-54.1254158507348,-26.1506952626104,4,FALSE,1,119346.1,0.383694244604317
5157,119346,-53.8683159841274,-26.0184750166452,5,FALSE,1,119346.1,0.383694244604317
5158,119346,-53.6004720998919,-26.1828804129507,6,FALSE,1,119346.1,0.383694244604317
5159,119346,-53.589213620425,-26.4801369352806,7,FALSE,1,119346.1,0.383694244604317
5160,119347,-52.8185847195778,-26.0786676348384,1,FALSE,1,119347.1,0.349290714285714
5161,119347,-53.0751169042711,-26.2129011762507,2,FALSE,1,119347.1,0.349290714285714
5162,119347,-53.3436562665498,-26.0496474977926,3,FALSE,1,119347.1,0.349290714285714
5163,119347,-53.3551651284634,-25.7527715756799,4,FALSE,1,119347.1,0.349290714285714
5164,119347,-53.0991183389646,-25.6192980196306,5,FALSE,1,119347.1,0.349290714285714
5165,119347,-52.8310710599861,-25.7819465766554,6,FALSE,1,119347.1,0.349290714285714
5166,119347,-52.8185847195778,-26.0786676348384,7,FALSE,1,119347.1,0.349290714285714
5167,119348,-52.0510805732225,-25.6735645156235,1,FALSE,1,119348.1,0.363792307692308
5168,119348,-52.306564304333,-25.8089942490224,2,FALSE,1,119348.1,0.363792307692308
5169,119348,-52.575306028714,-25.6474884395696,3,FALSE,1,119348.1,0.363792307692308
5170,119348,-52.5880921788377,-25.3511315725255,4,FALSE,1,119348.1,0.363792307692308
5171,119348,-52.3331167237686,-25.2164485085921,5,FALSE,1,119348.1,0.363792307692308
5172,119348,-52.0648416091934,-25.377381727929,6,FALSE,1,119348.1,0.363792307692308
5173,119348,-52.0510805732225,-25.6735645156235,7,FALSE,1,119348.1,0.363792307692308
5174,119349,-51.2867612892668,-25.2649645106348,1,FALSE,1,119349.1,0.305978195488722
5175,119349,-51.5411769574065,-25.4015444932986,2,FALSE,1,119349.1,0.305978195488722
5176,119349,-51.8101462795292,-25.2417432139764,3,FALSE,1,119349.1,0.305978195488722
5177,119349,-51.8242505032339,-24.9459074913038,4,FALSE,1,119349.1,0.305978195488722
5178,119349,-51.5703633753619,-24.8100595410278,5,FALSE,1,119349.1,0.305978195488722
5179,119349,-51.3018391782722,-24.9693212487358,6,FALSE,1,119349.1,0.305978195488722
5180,119349,-51.2867612892668,-25.2649645106348,7,FALSE,1,119349.1,0.305978195488722
5181,119350,-50.5256831700989,-24.8530071586345,1,FALSE,1,119350.1,0.348241176470588
5182,119350,-50.7790124258561,-24.9906905992356,2,FALSE,1,119350.1,0.348241176470588
5183,119350,-51.0482311878382,-24.8325480369849,3,FALSE,1,119350.1,0.348241176470588
5184,119350,-51.0636898370793,-24.5372339730084,4,FALSE,1,119350.1,0.348241176470588
5185,119350,-50.8109067927698,-24.4002665219155,5,FALSE,1,119350.1,0.348241176470588
5186,119350,-50.542115439534,-24.5579029653363,6,FALSE,1,119350.1,0.348241176470588
5187,119350,-50.5256831700989,-24.8530071586345,7,FALSE,1,119350.1,0.348241176470588
5188,119351,-49.7678987922097,-24.4378344229956,1,FALSE,1,119351.1,0.297341353383459
5189,119351,-50.0201245189051,-24.5765737423067,2,FALSE,1,119351.1,0.297341353383459
5190,119351,-50.289611191784,-24.4200415109492,3,FALSE,1,119351.1,0.297341353383459
5191,119351,-50.3064562362312,-24.1252478946678,4,FALSE,1,119351.1,0.297341353383459
5192,119351,-50.0547918254801,-23.9872070362087,5,FALSE,1,119351.1,0.297341353383459
5193,119351,-49.7857183920432,-24.1432669737409,6,FALSE,1,119351.1,0.297341353383459
5194,119351,-49.7678987922097,-24.4378344229956,7,FALSE,1,119351.1,0.297341353383459
5195,119352,-49.0134570918761,-24.0195905078527,1,FALSE,1,119352.1,0.320751449275362
5196,119352,-49.2645633763652,-24.1593374003017,2,FALSE,1,119352.1,0.320751449275362
5197,119352,-49.5343330859246,-24.0043644492857,3,FALSE,1,119352.1,0.320751449275362
5198,119352,-49.5525921688044,-23.7100882005667,4,FALSE,1,119352.1,0.320751449275362
5199,119352,-49.3020597669577,-23.5710206794847,5,FALSE,1,119352.1,0.320751449275362
5200,119352,-49.0326924523659,-23.7255554629805,6,FALSE,1,119352.1,0.320751449275362
5201,119352,-49.0134570918761,-24.0195905078527,7,FALSE,1,119352.1,0.320751449275362
5202,119353,-48.262403456311,-23.5984216720024,1,FALSE,1,119353.1,0.2838
5203,119353,-48.5123755580294,-23.739127167928,2,FALSE,1,119353.1,0.2838
5204,119353,-48.7824401137014,-23.5856596991076,3,FALSE,1,119353.1,0.2838
5205,119353,-48.8021366118705,-23.2918957318722,4,FALSE,1,119353.1,0.2838
5206,119353,-48.5527484528427,-23.1518488871223,5,FALSE,1,119353.1,0.2838
5207,119353,-48.2830785502851,-23.3049125366049,6,FALSE,1,119353.1,0.2838
5208,119353,-48.262403456311,-23.5984216720024,7,FALSE,1,119353.1,0.2838
5209,119354,-47.5147798196936,-23.174476040999,1,FALSE,1,119354.1,0.264077205882353
5210,119354,-47.7636041381408,-23.3160905694587,2,FALSE,1,119354.1,0.264077205882353
5211,119354,-48.0339720646816,-23.1640719622233,3,FALSE,1,119354.1,0.264077205882353
5212,119354,-48.055125152465,-22.8708130550407,4,FALSE,1,119354.1,0.264077205882353
5213,119354,-47.8068923632691,-22.7298347623853,5,FALSE,1,119354.1,0.264077205882353
5214,119354,-47.5369142289079,-22.8814840328182,6,FALSE,1,119354.1,0.264077205882353
5215,119354,-47.5147798196936,-23.174476040999,7,FALSE,1,119354.1,0.264077205882353
5216,119355,-46.7706247635017,-22.7479034178908,1,FALSE,1,119355.1,0.337397826086957
5217,119355,-47.0182888043544,-22.8903768698727,2,FALSE,1,119355.1,0.337397826086957
5218,119355,-47.2889653760052,-22.7397476149077,3,FALSE,1,119355.1,0.337397826086957
5219,119355,-47.3115900923486,-22.4469842893773,4,FALSE,1,119355.1,0.337397826086957
5220,119355,-47.0645227287574,-22.305122903782,5,FALSE,1,119355.1,0.337397826086957
5221,119355,-46.7942337486062,-22.4554173436546,6,FALSE,1,119355.1,0.337397826086957
5222,119355,-46.7706247635017,-22.7479034178908,7,FALSE,1,119355.1,0.337397826086957
5223,119356,-46.0299736205807,-22.3188550930347,1,FALSE,1,119356.1,0.30514962406015
5224,119356,-46.2764659606219,-22.4621368849278,2,FALSE,1,119356.1,0.30514962406015
5225,119356,-46.5474532374798,-22.3128345268472,3,FALSE,1,119356.1,0.30514962406015
5226,119356,-46.571560555984,-22.0205549341163,4,FALSE,1,119356.1,0.30514962406015
5227,119356,-46.3256676391456,-21.8778592320649,5,FALSE,1,119356.1,0.30514962406015
5228,119356,-46.0550681942411,-22.0268612335954,6,FALSE,1,119356.1,0.30514962406015
5229,119356,-46.0299736205807,-22.3188550930347,7,FALSE,1,119356.1,0.30514962406015
5230,119357,-45.2928585823974,-21.8874836534244,1,FALSE,1,119357.1,0.288777941176471
5231,119357,-45.5381688334447,-22.0315227906037,2,FALSE,1,119357.1,0.288777941176471
5232,119357,-45.8094656997817,-21.8834818796585,3,FALSE,1,119357.1,0.288777941176471
5233,119357,-45.8350626012056,-21.5916716953803,4,FALSE,1,119357.1,0.288777941176471
5234,119357,-45.5903521550449,-21.4481908172303,5,FALSE,1,119357.1,0.288777941176471
5235,119357,-45.3194455851424,-21.595965658021,6,FALSE,1,119357.1,0.288777941176471
5236,119357,-45.2928585823974,-21.8874836534244,7,FALSE,1,119357.1,0.288777941176471
5237,119358,-44.5593088089457,-21.4539427919623,1,FALSE,1,119358.1,0.302057246376812
5238,119358,-44.8034275809537,-21.5986879323445,2,FALSE,1,119358.1,0.302057246376812
5239,119358,-45.0750297852388,-21.4518399853712,3,FALSE,1,119358.1,0.302057246376812
5240,119358,-45.1021193320796,-21.1604823133754,4,FALSE,1,119358.1,0.302057246376812
5241,119358,-44.8585984213206,-21.0162657058678,5,FALSE,1,119358.1,0.302057246376812
5242,119358,-44.5873909873303,-21.1628815818833,6,FALSE,1,119358.1,0.302057246376812
5243,119358,-44.5593088089457,-21.4539427919623,7,FALSE,1,119358.1,0.302057246376812
5244,119359,-43.8293505407893,-21.0183871170934,1,FALSE,1,119359.1,0.27509453125
5245,119359,-44.0722694042956,-21.1637866345267,2,FALSE,1,119359.1,0.27509453125
5246,119359,-44.344169600689,-21.0180601052594,3,FALSE,1,119359.1,0.27509453125
5247,119359,-44.3727510134706,-20.7271353901653,4,FALSE,1,119359.1,0.27509453125
5248,119359,-44.1304257821235,-20.5822327492036,5,FALSE,1,119359.1,0.27509453125
5249,119359,-43.8589266274868,-20.7277607989789,6,FALSE,1,119359.1,0.27509453125
5250,119359,-43.8293505407893,-21.0183871170934,7,FALSE,1,119359.1,0.27509453125
5251,119360,-43.1030072127445,-20.5809719632166,1,FALSE,1,119360.1,0.316027777777778
5252,119360,-43.3447186608227,-20.7269740105653,2,FALSE,1,119360.1,0.316027777777778
5253,119360,-43.6169064519295,-20.5822942693968,3,FALSE,1,119360.1,0.316027777777778
5254,119360,-43.6469751868507,-20.2917802183636,4,FALSE,1,119360.1,0.316027777777778
5255,119360,-43.4058508970153,-20.1462414321728,5,FALSE,1,119360.1,0.316027777777778
5256,119360,-43.1340720082064,-20.2907557521928,6,FALSE,1,119360.1,0.316027777777778
5257,119360,-43.1030072127445,-20.5809719632166,7,FALSE,1,119360.1,0.316027777777778
5258,119361,-42.3802995687323,-20.1418532022755,1,FALSE,1,119361.1,0.394251408450704
5259,119361,-42.6207969786065,-20.2884057740676,2,FALSE,1,119361.1,0.394251408450704
5260,119361,-42.8932589592929,-20.1446950973055,3,FALSE,1,119361.1,0.394251408450704
5261,119361,-42.9248067869143,-19.8545666110733,4,FALSE,1,119361.1,0.394251408450704
5262,119361,-42.6848878577566,-19.7084417038446,5,FALSE,1,119361.1,0.394251408450704
5263,119361,-42.412844024077,-19.8520193550736,6,FALSE,1,119361.1,0.394251408450704
5264,119361,-42.3802995687323,-20.1418532022755,7,FALSE,1,119361.1,0.394251408450704
5265,119362,-41.6612457773482,-19.7011870569211,1,FALSE,1,119362.1,0.318471428571429
5266,119362,-41.9005233718167,-19.848238051429,2,FALSE,1,119362.1,0.318471428571429
5267,119362,-42.1732431739092,-19.7054156200524,3,FALSE,1,119362.1,0.318471428571429
5268,119362,-42.2062582585773,-19.4156447333907,4,FALSE,1,119362.1,0.318471428571429
5269,119362,-41.9675483053472,-19.2689838095185,5,FALSE,1,119362.1,0.318471428571429
5270,119362,-41.6952570781658,-19.4117048150898,6,FALSE,1,119362.1,0.318471428571429
5271,119362,-41.6612457773482,-19.7011870569211,7,FALSE,1,119362.1,0.318471428571429
5272,119363,-40.9458615477241,-19.2591299156287,1,FALSE,1,119363.1,0.25811007751938
5273,119363,-41.1839143565318,-19.4066271962567,2,FALSE,1,119363.1,0.25811007751938
5274,119363,-41.4568726942359,-19.264609104143,3,FALSE,1,119363.1,0.25811007751938
5275,119363,-41.4913396739709,-18.975164935784,4,FALSE,1,119363.1,0.25811007751938
5276,119363,-41.2538415469335,-18.8280181247935,5,FALSE,1,119363.1,0.25811007751938
5277,119363,-40.9813231985081,-18.9699654589073,6,FALSE,1,119363.1,0.25811007751938
5278,119363,-40.9458615477241,-19.2591299156287,7,FALSE,1,119363.1,0.25811007751938
5279,119364,-40.2341602452784,-18.8158381501365,1,FALSE,1,119364.1,0.2893504
5280,119364,-40.4709840665693,-18.9637296059943,2,FALSE,1,119364.1,0.2893504
5281,119364,-40.7441587824635,-18.8224288775451,3,FALSE,1,119364.1,0.2893504
5282,119364,-40.7800588490578,-18.5332775896443,4,FALSE,1,119364.1,0.2893504
5283,119364,-40.5437746722214,-18.3856949919072,5,FALSE,1,119364.1,0.2893504
5284,119364,-40.2710521542229,-18.5269545600161,6,FALSE,1,119364.1,0.2893504
5285,119364,-40.2341602452784,-18.8158381501365,7,FALSE,1,119364.1,0.2893504
5286,119365,-39.5261530069791,-18.3714679355634,1,FALSE,1,119365.1,0.386277941176471
5287,119365,-39.7617443689522,-18.5197015411078,2,FALSE,1,119365.1,0.386277941176471
